Study,site,lat,lon,plant_sp,lipid,tot_visits,Fruit_Diet,Bird_genus,rank_Phyl,Plant_familiy,Bird_Family,Bird_Order,Plant_genus,visits,BodyMass,phylo,Phylo_name
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,0,Coereba,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,5,10.01,Coereba_flaveola,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,10,Tyrannus,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,1,37.4,Tyrannus_savana,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,24,Saltator,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,1,43.3,Saltator_similis,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,26.66666667,Vireo,18,Euphorbiaceae,Vireonidae,Passeriformes,Alchornea,1,16.06,Vireo_philadelphicus,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,30,Pitangus,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,2,62.85,Pitangus_sulphuratus,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,30,Thlypopsis,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,2,17,Thlypopsis_sordida,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,47.5,Elaenia,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,1,24.8,Elaenia_flavogaster,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,53,Turdus,21,Euphorbiaceae,Turdidae,Passeriformes,Alchornea,7,69.27,Turdus_subalaris,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,56.66666667,Dacnis,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,1,13,Dacnis_nigripes,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,71.42857143,Thraupis,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,24,32.49,Thraupis_palmarum,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Alchornea_sidifolia,66.87,47,75.83333333,Tangara,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,2,18,Tangara_seledon,Alchornea_triplinervia
9,9,-23.5468,-46.7213,Casearia_sylvestris,29.9,3,0,Coereba,25,Salicaceae,Thraupidae,Passeriformes,Casearia,1,10.01,Coereba_flaveola,Casearia_sylvestris
9,9,-23.5468,-46.7213,Casearia_sylvestris,29.9,3,71.42857143,Thraupis,25,Salicaceae,Thraupidae,Passeriformes,Casearia,2,32.49,Thraupis_palmarum,Casearia_sylvestris
9,9,-23.5468,-46.7213,Cecropia_glaziovii,3.93,6,71.42857143,Thraupis,25,Urticaceae,Thraupidae,Passeriformes,Cecropia,6,32.49,Thraupis_palmarum,Cecropia_pachystachya
9,9,-23.5468,-46.7213,Cissus_selloana,0.29,13,30,Pitangus,16,Vitaceae,Tyrannidae,Passeriformes,Cissus,12,62.85,Pitangus_sulphuratus,Cissus_verticillata
9,9,-23.5468,-46.7213,Cissus_selloana,0.29,13,53,Turdus,21,Vitaceae,Turdidae,Passeriformes,Cissus,1,69.44,Turdus_subalaris,Cissus_verticillata
9,9,-23.5468,-46.7213,Cordia_ecalyculata,7.4,1,53,Turdus,21,Boraginaceae,Turdidae,Passeriformes,Cordia,1,69.44,Turdus_subalaris,Varronia_curassavica
9,9,-23.5468,-46.7213,Eugenia_cerasiflora,3.675,6,0,Cranioleuca,11,Myrtaceae,Furnariidae,Passeriformes,Eugenia,1,11.5,Cranioleuca_pallida,Eugenia_uniflora
9,9,-23.5468,-46.7213,Eugenia_cerasiflora,3.675,6,30,Pitangus,16,Myrtaceae,Tyrannidae,Passeriformes,Eugenia,1,62.85,Pitangus_sulphuratus,Eugenia_uniflora
9,9,-23.5468,-46.7213,Eugenia_cerasiflora,3.675,6,30,Thlypopsis,25,Myrtaceae,Thraupidae,Passeriformes,Eugenia,1,17,Thlypopsis_sordida,Eugenia_uniflora
9,9,-23.5468,-46.7213,Eugenia_cerasiflora,3.675,6,53,Turdus,21,Myrtaceae,Turdidae,Passeriformes,Eugenia,1,69.44,Turdus_subalaris,Eugenia_uniflora
9,9,-23.5468,-46.7213,Eugenia_cerasiflora,3.675,6,71.42857143,Thraupis,25,Myrtaceae,Thraupidae,Passeriformes,Eugenia,2,32.49,Thraupis_palmarum,Eugenia_uniflora
9,9,-23.5468,-46.7213,Ficus_insipida,4.64,3,71.42857143,Thraupis,25,Moraceae,Thraupidae,Passeriformes,Ficus,3,32.49,Thraupis_palmarum,Ficus_insipida
9,9,-23.5468,-46.7213,Ficus_microcarpa,4.64,62,0,Coereba,25,Moraceae,Thraupidae,Passeriformes,Ficus,5,10.01,Coereba_flaveola,Ficus_insipida
9,9,-23.5468,-46.7213,Ficus_microcarpa,4.64,62,0,Zonotrichia,27,Moraceae,Emberezidae,Passeriformes,Ficus,5,20.31,Zonotrichia_capensis,Ficus_insipida
9,9,-23.5468,-46.7213,Ficus_microcarpa,4.64,62,10,Tyrannus,16,Moraceae,Tyrannidae,Passeriformes,Ficus,2,37.4,Tyrannus_savana,Ficus_insipida
9,9,-23.5468,-46.7213,Ficus_microcarpa,4.64,62,27.5,Celeus,7,Moraceae,Picidae,Piciformes,Ficus,1,139,Celeus_grammicus,Ficus_insipida
9,9,-23.5468,-46.7213,Ficus_microcarpa,4.64,62,30,Pitangus,16,Moraceae,Tyrannidae,Passeriformes,Ficus,17,62.85,Pitangus_sulphuratus,Ficus_insipida
9,9,-23.5468,-46.7213,Ficus_microcarpa,4.64,62,53,Turdus,21,Moraceae,Turdidae,Passeriformes,Ficus,14,63.67,Turdus_subalaris,Ficus_insipida
9,9,-23.5468,-46.7213,Ficus_microcarpa,4.64,62,71.42857143,Thraupis,25,Moraceae,Thraupidae,Passeriformes,Ficus,12,32.49,Thraupis_palmarum,Ficus_insipida
9,9,-23.5468,-46.7213,Ficus_microcarpa,4.64,62,75.83333333,Tangara,25,Moraceae,Thraupidae,Passeriformes,Ficus,4,18,Tangara_seledon,Ficus_insipida
9,9,-23.5468,-46.7213,Guarea_macrophylla,44.08,8,53,Turdus,21,Meliaceae,Turdidae,Passeriformes,Guarea,8,69.44,Turdus_subalaris,Guarea_guidonia
9,9,-23.5468,-46.7213,Lantana_camara,4.6,1,56.66666667,Dacnis,25,Rubiaceae,Thraupidae,Passeriformes,Lantana,1,13,Dacnis_nigripes,Lantana_camara
9,9,-23.5468,-46.7213,Miconia_ligustroides,3.255,7,0,Coereba,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,1,10.01,Coereba_flaveola,Miconia_albicans
9,9,-23.5468,-46.7213,Miconia_ligustroides,3.255,7,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,1,57.9,Turdus_subalaris,Miconia_albicans
9,9,-23.5468,-46.7213,Miconia_ligustroides,3.255,7,71.42857143,Thraupis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,1,32.49,Thraupis_palmarum,Miconia_albicans
9,9,-23.5468,-46.7213,Miconia_ligustroides,3.255,7,75.83333333,Tangara,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,4,18,Tangara_seledon,Miconia_albicans
9,9,-23.5468,-46.7213,Myrcia_longipes,7.14,9,24,Saltator,25,Myrtaceae,Thraupidae,Passeriformes,Myrcia,1,43.3,Saltator_similis,Myrcia_splendens
9,9,-23.5468,-46.7213,Myrcia_longipes,7.14,9,30,Thlypopsis,25,Myrtaceae,Thraupidae,Passeriformes,Myrcia,1,17,Thlypopsis_sordida,Myrcia_splendens
9,9,-23.5468,-46.7213,Myrcia_longipes,7.14,9,71.42857143,Thraupis,25,Myrtaceae,Thraupidae,Passeriformes,Myrcia,6,32.49,Thraupis_palmarum,Myrcia_splendens
9,9,-23.5468,-46.7213,Myrcia_longipes,7.14,9,75.83333333,Tangara,25,Myrtaceae,Thraupidae,Passeriformes,Myrcia,1,18,Tangara_seledon,Myrcia_splendens
9,9,-23.5468,-46.7213,Phoebe_pickelli,33.2,13,24,Saltator,25,Lauraceae,Thraupidae,Passeriformes,Nectandra,2,43.3,Saltator_similis,Nectandra_megapotamica
9,9,-23.5468,-46.7213,Phoebe_pickelli,33.2,13,26.66666667,Vireo,18,Lauraceae,Vireonidae,Passeriformes,Nectandra,1,16.06,Vireo_philadelphicus,Nectandra_megapotamica
9,9,-23.5468,-46.7213,Phoebe_pickelli,33.2,13,30,Pitangus,16,Lauraceae,Tyrannidae,Passeriformes,Nectandra,2,62.85,Pitangus_sulphuratus,Nectandra_megapotamica
9,9,-23.5468,-46.7213,Phoebe_pickelli,33.2,13,53,Turdus,21,Lauraceae,Turdidae,Passeriformes,Nectandra,6,69.44,Turdus_subalaris,Nectandra_megapotamica
9,9,-23.5468,-46.7213,Phoebe_pickelli,33.2,13,71.42857143,Thraupis,25,Lauraceae,Thraupidae,Passeriformes,Nectandra,2,35.745,Thraupis_palmarum,Nectandra_megapotamica
9,9,-23.5468,-46.7213,Prunus_sellowii,0.5,15,24,Saltator,25,Rosaceae,Thraupidae,Passeriformes,Prunus,1,43.3,Saltator_similis,Prunus_myrtifolia
9,9,-23.5468,-46.7213,Prunus_sellowii,0.5,15,53,Turdus,21,Rosaceae,Turdidae,Passeriformes,Prunus,14,69.44,Turdus_subalaris,Prunus_myrtifolia
9,9,-23.5468,-46.7213,Rudgea_jasminoides,1.75,2,24,Saltator,25,Rubiaceae,Thraupidae,Passeriformes,Rudgea,2,43.3,Saltator_similis,Rudgea_jasminoides
9,9,-23.5468,-46.7213,Schinus_terebinthifolius,5.57,46,0,Coereba,25,Anacardiaceae,Thraupidae,Passeriformes,Schinus,4,10.01,Coereba_flaveola,Schinus_terebinthifolia
9,9,-23.5468,-46.7213,Schinus_terebinthifolius,5.57,46,10,Tyrannus,16,Anacardiaceae,Tyrannidae,Passeriformes,Schinus,4,37.4,Tyrannus_savana,Schinus_terebinthifolia
9,9,-23.5468,-46.7213,Schinus_terebinthifolius,5.57,46,30,Pitangus,16,Anacardiaceae,Tyrannidae,Passeriformes,Schinus,4,62.85,Pitangus_sulphuratus,Schinus_terebinthifolia
9,9,-23.5468,-46.7213,Schinus_terebinthifolius,5.57,46,47.5,Elaenia,16,Anacardiaceae,Tyrannidae,Passeriformes,Schinus,3,18.95,Elaenia_flavogaster,Schinus_terebinthifolia
9,9,-23.5468,-46.7213,Schinus_terebinthifolius,5.57,46,53,Turdus,21,Anacardiaceae,Turdidae,Passeriformes,Schinus,1,69.44,Turdus_subalaris,Schinus_terebinthifolia
9,9,-23.5468,-46.7213,Schinus_terebinthifolius,5.57,46,56.66666667,Dacnis,25,Anacardiaceae,Thraupidae,Passeriformes,Schinus,3,13,Dacnis_nigripes,Schinus_terebinthifolia
9,9,-23.5468,-46.7213,Schinus_terebinthifolius,5.57,46,71.42857143,Thraupis,25,Anacardiaceae,Thraupidae,Passeriformes,Schinus,21,32.49,Thraupis_palmarum,Schinus_terebinthifolia
9,9,-23.5468,-46.7213,Schinus_terebinthifolius,5.57,46,75.83333333,Tangara,25,Anacardiaceae,Thraupidae,Passeriformes,Schinus,6,18,Tangara_seledon,Schinus_terebinthifolia
9,9,-23.5468,-46.7213,Solanum_erianthum,1.3,5,10,Conirostrum,25,Solanaceae,Thraupidae,Passeriformes,Solanum,1,10.7,Conirostrum_speciosum,Solanum_americanum
9,9,-23.5468,-46.7213,Solanum_erianthum,1.3,5,71.42857143,Thraupis,25,Solanaceae,Thraupidae,Passeriformes,Solanum,4,32.49,Thraupis_palmarum,Solanum_americanum
9,9,-23.5468,-46.7213,Struthanthus_vulgaris,51.9,2,30,Pitangus,16,Loranthaceae,Tyrannidae,Passeriformes,Struthanthus,1,62.85,Pitangus_sulphuratus,Struthanthus_calobotrys
9,9,-23.5468,-46.7213,Struthanthus_vulgaris,51.9,2,53,Turdus,21,Loranthaceae,Turdidae,Passeriformes,Struthanthus,1,69.44,Turdus_subalaris,Struthanthus_calobotrys
9,9,-23.5468,-46.7213,Vitex_polygma,1.3,4,63.33333333,Ramphastos,8,Verbenaceae,Ramphastidae,Piciformes,Vitex,3,331,Ramphastos_vitellinus,Vitex_polygama
9,9,-23.5468,-46.7213,Vitex_polygma,1.3,4,71.42857143,Thraupis,25,Verbenaceae,Thraupidae,Passeriformes,Vitex,1,32.49,Thraupis_palmarum,Vitex_polygama
10,10,-22.25,-47.98333333,Miconia_rubiginosa,3.255,123,0,Nemosia,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,4,16,Nemosia_pileata,Miconia_albicans
10,10,-22.25,-47.98333333,Miconia_rubiginosa,3.255,123,10,Tyrannus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,12,37.4,Tyrannus_savana,Miconia_albicans
10,10,-22.25,-47.98333333,Miconia_rubiginosa,3.255,123,23.33333333,Pachyramphus,14,Melastomataceae,Tityridae,Passeriformes,Miconia,4,43,Pachyramphus_viridis,Miconia_albicans
10,10,-22.25,-47.98333333,Miconia_rubiginosa,3.255,123,30,Myiodynastes,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,8,43.2,Myiodynastes_luteiventris,Miconia_albicans
10,10,-22.25,-47.98333333,Miconia_rubiginosa,3.255,123,30,Pitangus,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,11,62.85,Pitangus_sulphuratus,Miconia_albicans
10,10,-22.25,-47.98333333,Miconia_rubiginosa,3.255,123,47.5,Elaenia,16,Melastomataceae,Tyrannidae,Passeriformes,Miconia,11,24.8,Elaenia_flavogaster,Miconia_albicans
10,10,-22.25,-47.98333333,Miconia_rubiginosa,3.255,123,53,Turdus,21,Melastomataceae,Turdidae,Passeriformes,Miconia,55,65.48,Turdus_subalaris,Miconia_albicans
10,10,-22.25,-47.98333333,Miconia_rubiginosa,3.255,123,71.42857143,Thraupis,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,13,32.49,Thraupis_palmarum,Miconia_albicans
10,10,-22.25,-47.98333333,Miconia_rubiginosa,3.255,123,75.83333333,Tangara,25,Melastomataceae,Thraupidae,Passeriformes,Miconia,5,18,Tangara_seledon,Miconia_albicans
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,71.42857143,Thraupis,25,Urticaceae,Thraupidae,Passeriformes,Cecropia,29,32.49,Thraupis_palmarum,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,27.5,Celeus,7,Urticaceae,Picidae,Piciformes,Cecropia,1,139,Celeus_grammicus,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,47.5,Elaenia,16,Urticaceae,Tyrannidae,Passeriformes,Cecropia,4,24.8,Elaenia_flavogaster,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,10,Megarhynchus,16,Urticaceae,Tyrannidae,Passeriformes,Cecropia,1,69.91,Megarynchus_pitangua,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,38,Myiozetetes,16,Urticaceae,Tyrannidae,Passeriformes,Cecropia,6,25.9,Myiozetetes_similis,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,30,Pitangus,16,Urticaceae,Tyrannidae,Passeriformes,Cecropia,3,62.85,Pitangus_sulphuratus,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,10,Tyrannus,16,Urticaceae,Tyrannidae,Passeriformes,Cecropia,10,34.65,Tyrannus_savana,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,53,Turdus,21,Urticaceae,Turdidae,Passeriformes,Cecropia,15,69.44,Turdus_subalaris,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,0,Geothlypis,26,Urticaceae,Parulidae,Passeriformes,Cecropia,1,13.1,Geothlypis_aequinoctialis,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,91.11111111,Euphonia,23,Urticaceae,Fringilllidae,Passeriformes,Cecropia,31,15,Euphonia_chlorotica,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,40,Cyanerpes,25,Urticaceae,Thraupidae,Passeriformes,Cecropia,4,14,Cyanerpes_cyaneus,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,56.66666667,Dacnis,25,Urticaceae,Thraupidae,Passeriformes,Cecropia,51,13,Dacnis_nigripes,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,50,Ramphocelus,25,Urticaceae,Thraupidae,Passeriformes,Cecropia,4,25.92,Ramphocelus_passerinii,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,24,Saltator,25,Urticaceae,Thraupidae,Passeriformes,Cecropia,9,43.3,Saltator_similis,Cecropia_pachystachya
11,11,-18.51666667,-39.73333333,Cecropia_pachystachya,3.93,220,75.83333333,Tangara,25,Urticaceae,Thraupidae,Passeriformes,Cecropia,51,18,Tangara_seledon,Cecropia_pachystachya
13,12,-23.1857,-46.8978,Prunus_sellowii,0.5,388,0,Mimus,20,Urticaceae,Mimidae,Passeriformes,Prunus,2,63.7,Mimus_saturninus,Prunus_myrtifolia
13,12,-23.1857,-46.8978,Prunus_sellowii,0.5,388,30,Pitangus,16,Rosaceae,Tyrannidae,Passeriformes,Prunus,24,62.85,Pitangus_sulphuratus,Prunus_myrtifolia
13,12,-23.1857,-46.8978,Prunus_sellowii,0.5,388,53,Turdus,21,Rosaceae,Turdidae,Passeriformes,Prunus,362,65.48,Turdus_subalaris,Prunus_myrtifolia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,10,Tyrannus,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,11,37.4,Tyrannus_savana,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,23.33333333,Hemithraupis,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,1,11,Hemithraupis_ruficapilla,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,26.66666667,Vireo,18,Euphorbiaceae,Vireonidae,Passeriformes,Alchornea,5,16.06,Vireo_philadelphicus,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,30,Myiodynastes,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,2,43.2,Myiodynastes_luteiventris,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,30,Pitangus,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,10,62.85,Pitangus_sulphuratus,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,33.33333333,Tachyphonus,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,2,29.3,Tachyphonus_rufus,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,40,Empidonomus,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,7,27.1,Empidonomus_varius,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,50,Pipraeidea,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,1,21,Pipraeidea_melanonota,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,53,Turdus,21,Euphorbiaceae,Turdidae,Passeriformes,Alchornea,31,59.52,Turdus_subalaris,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,56.66666667,Dacnis,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,20,13,Dacnis_nigripes,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,70,Tersina,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,1,29,Tersina_viridis,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,71.42857143,Thraupis,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,41,35.745,Thraupis_palmarum,Alchornea_triplinervia
14,13,-26.8812,-49.071,Alchornea_glandulosa,66.87,135,75.83333333,Tangara,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,3,18,Tangara_seledon,Alchornea_triplinervia
15,14,-22.4116,-47.5378,Alchornea_glandulosa,66.87,105,10,Tyrannus,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,13,37.4,Tyrannus_savana,Alchornea_triplinervia
15,14,-22.4116,-47.5378,Alchornea_glandulosa,66.87,105,15,Leptotila,3,Euphorbiaceae,Columbidae,Columbiformes,Alchornea,1,157,Leptotila_verreauxi,Alchornea_triplinervia
15,14,-22.4116,-47.5378,Alchornea_glandulosa,66.87,105,23.33333333,Pachyramphus,14,Euphorbiaceae,Tityridae,Passeriformes,Alchornea,1,43,Pachyramphus_viridis,Alchornea_triplinervia
15,14,-22.4116,-47.5378,Alchornea_glandulosa,66.87,105,26.66666667,Vireo,18,Euphorbiaceae,Vireonidae,Passeriformes,Alchornea,18,16.06,Vireo_philadelphicus,Alchornea_triplinervia
15,14,-22.4116,-47.5378,Alchornea_glandulosa,66.87,105,30,Myiodynastes,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,39,43.2,Myiodynastes_luteiventris,Alchornea_triplinervia
15,14,-22.4116,-47.5378,Alchornea_glandulosa,66.87,105,38,Myiozetetes,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,1,25.9,Myiozetetes_similis,Alchornea_triplinervia
15,14,-22.4116,-47.5378,Alchornea_glandulosa,66.87,105,40,Empidonomus,16,Euphorbiaceae,Tyrannidae,Passeriformes,Alchornea,15,27.1,Empidonomus_varius,Alchornea_triplinervia
15,14,-22.4116,-47.5378,Alchornea_glandulosa,66.87,105,56.66666667,Dacnis,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,12,13,Dacnis_nigripes,Alchornea_triplinervia
15,14,-22.4116,-47.5378,Alchornea_glandulosa,66.87,105,71.42857143,Thraupis,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,3,32.49,Thraupis_palmarum,Alchornea_triplinervia
15,14,-22.4116,-47.5378,Alchornea_glandulosa,66.87,105,75.83333333,Tangara,25,Euphorbiaceae,Thraupidae,Passeriformes,Alchornea,2,18,Tangara_seledon,Alchornea_triplinervia
16,15,-22.9433,-46.7499,Aegiphila_sellowiana,8.7,20,15,Leptotila,3,Verbenaceae,Columbidae,Columbiformes,Aegiphila,3,146.88,Leptotila_verreauxi,Aegiphila_integrifolia
16,15,-22.9433,-46.7499,Aegiphila_sellowiana,8.7,20,33.33333333,Tachyphonus,25,Verbenaceae,Thraupidae,Passeriformes,Aegiphila,1,29.3,Tachyphonus_rufus,Aegiphila_integrifolia
16,15,-22.9433,-46.7499,Aegiphila_sellowiana,8.7,20,53,Turdus,21,Verbenaceae,Turdidae,Passeriformes,Aegiphila,6,69.27,Turdus_subalaris,Aegiphila_integrifolia
16,15,-22.9433,-46.7499,Aegiphila_sellowiana,8.7,20,56.66666667,Dacnis,25,Verbenaceae,Thraupidae,Passeriformes,Aegiphila,1,13,Dacnis_nigripes,Aegiphila_integrifolia
16,15,-22.9433,-46.7499,Aegiphila_sellowiana,8.7,20,71.42857143,Thraupis,25,Verbenaceae,Thraupidae,Passeriformes,Aegiphila,8,32.49,Thraupis_palmarum,Aegiphila_integrifolia
16,15,-22.9433,-46.7499,Aegiphila_sellowiana,8.7,20,75.83333333,Tangara,25,Verbenaceae,Thraupidae,Passeriformes,Aegiphila,1,18,Tangara_seledon,Aegiphila_integrifolia
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,0,Cyclarhis,18,Salicaceae,Vireonidae,Passeriformes,Casearia,4,28.8,Cyclarhis_gujanensis,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,0,Guira,4,Salicaceae,Cuculidae,Cuculiformes,Casearia,2,141,Guira_guira,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,0,Xolmis,16,Salicaceae,Tyrannidae,Passeriformes,Casearia,7,53.09,Xolmis_cinereus,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,0,Zonotrichia,27,Salicaceae,Emberezidae,Passeriformes,Casearia,13,20.31,Zonotrichia_capensis,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,5,Colaptes,7,Salicaceae,Picidae,Piciformes,Casearia,1,158,Colaptes_melanochloros,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,10,Tyrannus,16,Salicaceae,Tyrannidae,Passeriformes,Casearia,82,34.65,Tyrannus_savana,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,15,Leptotila,3,Salicaceae,Columbidae,Columbiformes,Casearia,1,157,Leptotila_verreauxi,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,20,Pseudoleistes,28,Salicaceae,Icteridae,Passeriformes,Casearia,4,86.42,Pseudoleistes_guirahuro,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,20,Volantina,27,Salicaceae,Emberezidae,Passeriformes,Casearia,16,11.1,Volatinia_jacarina,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,24,Saltator,25,Salicaceae,Thraupidae,Passeriformes,Casearia,1,43.3,Saltator_similis,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,25,Coryphospingus,25,Salicaceae,Thraupidae,Passeriformes,Casearia,1,15,Coryphospingus_pileatus,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,26.66666667,Vireo,18,Salicaceae,Vireonidae,Passeriformes,Casearia,11,16.06,Vireo_philadelphicus,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,27.5,Celeus,7,Salicaceae,Picidae,Piciformes,Casearia,2,139,Celeus_grammicus,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,30,Camptostoma,16,Salicaceae,Tyrannidae,Passeriformes,Casearia,2,8.1,Camptostoma_obsoletum,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,30,Myiodynastes,16,Salicaceae,Tyrannidae,Passeriformes,Casearia,4,43.2,Myiodynastes_luteiventris,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,30,Pitangus,16,Salicaceae,Tyrannidae,Passeriformes,Casearia,4,62.85,Pitangus_sulphuratus,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,32,Cyanocorax,17,Salicaceae,Corvidae,Passeriformes,Casearia,8,178,Cyanocorax_morio,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,33.33333333,Tachyphonus,25,Salicaceae,Thraupidae,Passeriformes,Casearia,14,29.3,Tachyphonus_rufus,Casearia_sylvestris
16,15,-22.9433,-46.7499,Casearia_sylvestris,29.9,298,38,Myiozetetes,16,Salicaceae,Tyrannidae,Passeriformes,Casearia,1,28,Myiozetetes_similis,Casearia_sylvestris
