Bird_genus,Plant_genus,lipids,site,lat,lon,Fruit_Diet,Plant_phylo,Phylo,visits,BodyMass
Melanerpes,Tabernaemontana,63.9,66,10.6267,-85.4436,40,Tabernaemontana,Melanerpes_pucherani,22,69.826
Mimus,Byrsonima,6.158888889,2,-21.72583333,-48.01861111,0,Byrsonima,Mimus_saturninus,6,63.7
Mimus,Cupania,57.8,2,-21.72583333,-48.01861111,0,Cupania,Mimus_saturninus,1,63.7
Mimus,Doliocarpus,9.69,2,-21.72583333,-48.01861111,0,Doliocarpus,Mimus_saturninus,1,63.7
Mimus,Ocotea,29.855,2,-21.72583333,-48.01861111,0,Ocotea,Mimus_saturninus,6,63.7
Mimus,Tabernaemontana,63.9,2,-21.72583333,-48.01861111,0,Tabernaemontana,Mimus_saturninus,13,63.7
Mimus,Trichilia,69.55,2,-21.72583333,-48.01861111,0,Trichilia,Mimus_saturninus,25,63.7
Mimus,Citharexylum,3.6,7,-22.81611111,-48.39166667,0,Citharexylum,Mimus_saturninus,3,63.7
Mimus,Prunus,0.36,12,-23.1857,-46.8978,0,Prunus,Mimus_saturninus,2,63.7
Mimus,Erythroxylum,36.01333333,15,-22.9433,-46.7499,0,Erythroxylum,Mimus_saturninus,1,63.7
Mimus,Schinus,5.47,15,-22.9433,-46.7499,0,Schinus,Mimus_saturninus,1,63.7
Mimus,Syzygium,1.9,15,-22.9433,-46.7499,0,Syzygium,Mimus_saturninus,1,63.7
Mimus,Miconia,4.111052632,16,-21.7496,-43.3174,0,Miconia,Mimus_saturninus,2,63.7
Mimus,Citharexylum,3.6,18,-22.8667,-46.9667,0,Citharexylum,Mimus_saturninus,26,63.7
Mimus,Ficus,4.650416667,22,-21.9841,-47.88,0,Ficus,Mimus_saturninus,3,63.7
Mimus,Copaifera,1.65,23,-21.96666667,-47.86666667,0,Copaifera,Mimus_saturninus,1,63.7
Mimus,Magnolia,52.6,23,-21.96666667,-47.86666667,0,Magnolia,Mimus_saturninus,29,63.7
Mimus,Miconia,4.111052632,23,-21.96666667,-47.86666667,0,Miconia,Mimus_saturninus,34,63.7
Mimus,Ocotea,29.855,23,-21.96666667,-47.86666667,0,Ocotea,Mimus_saturninus,53,63.7
Mimus,Schinus,5.47,30,-25.25,-50.0833,0,Schinus,Mimus_saturninus,6,63.7
Mimus,Copaifera,1.65,36,-21.37611111,-46.00583333,0,Copaifera,Mimus_saturninus,1,63.7
Mimus,Struthanthus,27.22,38,-19.25,-43.55,0,Struthanthus,Mimus_saturninus,1,63.7
Mimus,Ilex,7.89,40,-28.25,-52.4,0,Ilex,Mimus_saturninus,16,63.7
Mimus,Psidium,3.406666667,41,-8.01003,-34.9476,0,Psidium,Mimus_saturninus,3,63.7
Mimus,Alchornea,67.625,46,-22.7167,-48.5667,0,Alchornea,Mimus_saturninus,1,63.7
Mimus,Myrsine,21.24285714,46,-22.7167,-48.5667,0,Myrsine,Mimus_saturninus,34,63.7
Mimus,Miconia,4.111052632,50,-18.98916667,-48.30166667,0,Miconia,Mimus_saturninus,36,63.7
Mimus,Miconia,4.111052632,51,-18.9,-48.23333333,0,Miconia,Mimus_saturninus,11,63.7
Mimus,Cecropia,3.928571429,71,-18.91666667,-48.28333333,0,Cecropia,Mimus_saturninus,2,63.7
Mimus,Ouratea,9.9,71,-18.91666667,-48.28333333,0,Ouratea,Mimus_saturninus,2,63.7
Mionectes,Alchornea,67.625,1,-15.9519,-47.9701,65,Alchornea,Mionectes_rufiventris,12,12.164
Mionectes,Xylopia,44.1,1,-15.9519,-47.9701,65,Xylopia,Mionectes_rufiventris,3,12.164
Mionectes,Aegiphila,8.7,4,-22.5496,-42.2766,65,Aegiphila,Mionectes_rufiventris,1,12.164
Mionectes,Guarea,44.08,4,-22.5496,-42.2766,65,Guarea,Mionectes_rufiventris,1,12.164
Mionectes,Myrsine,21.24285714,4,-22.5496,-42.2766,65,Myrsine,Mionectes_rufiventris,1,12.164
Mionectes,Trema,48.8,4,-22.5496,-42.2766,65,Trema,Mionectes_rufiventris,3,12.164
Mionectes,Xylopia,44.1,4,-22.5496,-42.2766,65,Xylopia,Mionectes_rufiventris,1,12.164
Mionectes,Myrsine,21.24285714,27,-26.9125,-49.072,65,Myrsine,Mionectes_rufiventris,14,12.164
Mionectes,Alchornea,67.625,32,-22.4143,-42.6143,65,Alchornea,Mionectes_rufiventris,2,12.164
Mionectes,Alchornea,67.625,35,-23,-44.31666667,65,Alchornea,Mionectes_rufiventris,4,12.164
Mionectes,Struthanthus,27.22,43,-19.8333,-43.8333,65,Struthanthus,Mionectes_rufiventris,8,12.164
Mionectes,Cabralea,71.11666667,53,-24.2833,-48.4167,65,Cabralea,Mionectes_rufiventris,44,12.164
Mionectes,Schefflera,23.1,58,-4.266666667,-55.98333333,65,Schefflera,Mionectes_rufiventris,6,12.164
Mionectes,Cymbopetalum,61.2,61,18.5499,-95.2,65,Cymbopetalum,Mionectes_rufiventris,2,12.164
Mionectes,Casearia,16.35,63,10.41666667,-83.98333333,65,Casearia,Mionectes_rufiventris,12,12.164
Molothrus,Alchornea,67.625,35,-23,-44.31666667,0,Alchornea,Molothrus_bonariensis,1,41.49
Molothrus,Ilex,7.89,40,-28.25,-52.4,0,Ilex,Molothrus_bonariensis,1,41.49
Molothrus,Ficus,4.650416667,55,-31.7,-52.16666667,0,Ficus,Molothrus_bonariensis,15,41.49
Momotus,Cymbopetalum,61.2,61,18.5499,-95.2,30,Cymbopetalum,Momotus_momota,1,114.96
Myiarchus,Cabralea,71.11666667,1,-15.9519,-47.9701,31.66666667,Cabralea,Myiarchus_tyrannulus,17,28.38867925
Myiarchus,Richeria,27,1,-15.9519,-47.9701,31.66666667,Richeria,Myiarchus_tyrannulus,3,28.38867925
Myiarchus,Cupania,57.8,2,-21.72583333,-48.01861111,31.66666667,Cupania,Myiarchus_tyrannulus,5,28.38867925
Myiarchus,Tabernaemontana,63.9,2,-21.72583333,-48.01861111,31.66666667,Tabernaemontana,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Trichilia,69.55,2,-21.72583333,-48.01861111,31.66666667,Trichilia,Myiarchus_tyrannulus,4,28.38867925
Myiarchus,Nectandra,42.594,3,-29.7167,-53.7,31.66666667,Nectandra,Myiarchus_tyrannulus,15,28.38867925
Myiarchus,Aegiphila,8.7,4,-22.5496,-42.2766,31.66666667,Aegiphila,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Citharexylum,3.6,4,-22.5496,-42.2766,31.66666667,Citharexylum,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Guarea,44.08,4,-22.5496,-42.2766,31.66666667,Guarea,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Miconia,4.111052632,4,-22.5496,-42.2766,31.66666667,Miconia,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Myrsine,21.24285714,4,-22.5496,-42.2766,31.66666667,Myrsine,Myiarchus_tyrannulus,3,28.38867925
Myiarchus,Trema,48.8,4,-22.5496,-42.2766,31.66666667,Trema,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Xylopia,44.1,4,-22.5496,-42.2766,31.66666667,Xylopia,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Matayba,27.7,7,-22.81611111,-48.39166667,31.66666667,Matayba,Myiarchus_tyrannulus,31,28.38867925
Myiarchus,Cordia,5.02,8,-19.7667,-40.0033,31.66666667,Cordia,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Casearia,16.35,15,-22.9433,-46.7499,31.66666667,Casearia,Myiarchus_tyrannulus,7,28.38867925
Myiarchus,Erythroxylum,36.01333333,15,-22.9433,-46.7499,31.66666667,Erythroxylum,Myiarchus_tyrannulus,21,28.38867925
Myiarchus,Myrsine,21.24285714,15,-22.9433,-46.7499,31.66666667,Myrsine,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Protium,2.617142857,15,-22.9433,-46.7499,31.66666667,Protium,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Miconia,4.111052632,16,-21.7496,-43.3174,31.66666667,Miconia,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Cabralea,71.11666667,21,-22.8213,-47.113,31.66666667,Cabralea,Myiarchus_tyrannulus,30,28.38867925
Myiarchus,Copaifera,1.65,23,-21.96666667,-47.86666667,31.66666667,Copaifera,Myiarchus_tyrannulus,3,28.38867925
Myiarchus,Magnolia,52.6,23,-21.96666667,-47.86666667,31.66666667,Magnolia,Myiarchus_tyrannulus,5,28.38867925
Myiarchus,Miconia,4.111052632,23,-21.96666667,-47.86666667,31.66666667,Miconia,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Myrsine,21.24285714,23,-21.96666667,-47.86666667,31.66666667,Myrsine,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Ocotea,29.855,23,-21.96666667,-47.86666667,31.66666667,Ocotea,Myiarchus_tyrannulus,18,28.38867925
Myiarchus,Pera,68.1,23,-21.96666667,-47.86666667,31.66666667,Pera,Myiarchus_tyrannulus,16,28.38867925
Myiarchus,Trichilia,69.55,24,-22.3339,-47,31.66666667,Trichilia,Myiarchus_tyrannulus,3,28.38867925
Myiarchus,Magnolia,52.6,25,-22.36666667,-47.46666667,31.66666667,Magnolia,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Sloanea,12.96666667,29,-28.2258,-51.1688,31.66666667,Sloanea,Myiarchus_tyrannulus,3,28.38867925
Myiarchus,Alchornea,67.625,32,-22.4143,-42.6143,31.66666667,Alchornea,Myiarchus_tyrannulus,10,28.38867925
Myiarchus,Aegiphila,8.7,37,-23.55,-45.06667,31.66666667,Aegiphila,Myiarchus_tyrannulus,5,28.38867925
Myiarchus,Citharexylum,3.6,37,-23.55,-45.06667,31.66666667,Citharexylum,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Clusia,51.182,37,-23.55,-45.06667,31.66666667,Clusia,Myiarchus_tyrannulus,3,28.38867925
Myiarchus,Erythroxylum,36.01333333,37,-23.55,-45.06667,31.66666667,Erythroxylum,Myiarchus_tyrannulus,11,28.38867925
Myiarchus,Myrsine,21.24285714,37,-23.55,-45.06667,31.66666667,Myrsine,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Schinus,5.47,37,-23.55,-45.06667,31.66666667,Schinus,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Casearia,16.35,39,-22.4833,-47.5923,31.66666667,Casearia,Myiarchus_tyrannulus,11,28.38867925
Myiarchus,Trichilia,69.55,39,-22.4833,-47.5923,31.66666667,Trichilia,Myiarchus_tyrannulus,12,28.38867925
Myiarchus,Myrsine,21.24285714,40,-28.25,-52.4,31.66666667,Myrsine,Myiarchus_tyrannulus,3,28.38867925
Myiarchus,Alchornea,67.625,46,-22.7167,-48.5667,31.66666667,Alchornea,Myiarchus_tyrannulus,12,28.38867925
Myiarchus,Myrsine,21.24285714,46,-22.7167,-48.5667,31.66666667,Myrsine,Myiarchus_tyrannulus,23,28.38867925
Myiarchus,Clusia,51.182,52,-25.1336,-47.9516,31.66666667,Clusia,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Eugenia,5.905652174,52,-25.1336,-47.9516,31.66666667,Eugenia,Myiarchus_tyrannulus,8,28.38867925
Myiarchus,Cabralea,71.11666667,53,-24.2833,-48.4167,31.66666667,Cabralea,Myiarchus_tyrannulus,6,28.38867925
Myiarchus,Miconia,4.111052632,60,-22.17539167,-47.873925,31.66666667,Miconia,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Cymbopetalum,61.2,61,18.5499,-95.2,31.66666667,Cymbopetalum,Myiarchus_tyrannulus,4,28.38867925
Myiarchus,Casearia,16.35,64,10.838,-85.7071,31.66666667,Casearia,Myiarchus_tyrannulus,125,28.38867925
Myiarchus,Guarea,44.08,65,9.1525,-79.8465,31.66666667,Guarea,Myiarchus_tyrannulus,22,28.38867925
Myiarchus,Guarea,44.08,67,-11.88805556,-71.4075,31.66666667,Guarea,Myiarchus_tyrannulus,4,28.38867925
Myiarchus,Erythroxylum,36.01333333,68,-19.33333333,-46.41666667,31.66666667,Erythroxylum,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Trema,48.8,70,-22.71,-47.61,31.66666667,Trema,Myiarchus_tyrannulus,2,28.38867925
Myiarchus,Cecropia,3.928571429,71,-18.91666667,-48.28333333,31.66666667,Cecropia,Myiarchus_tyrannulus,1,28.38867925
Myiarchus,Ouratea,9.9,71,-18.91666667,-48.28333333,31.66666667,Ouratea,Myiarchus_tyrannulus,1,28.38867925
Myiodynastes,Alchornea,67.625,1,-15.9519,-47.9701,30,Alchornea,Myiodynastes_luteiventris,5,43.31326531
Myiodynastes,Cabralea,71.11666667,1,-15.9519,-47.9701,30,Cabralea,Myiodynastes_luteiventris,5,43.31326531
Myiodynastes,Virola,65.81571429,1,-15.9519,-47.9701,30,Virola,Myiodynastes_luteiventris,7,43.31326531
Myiodynastes,Cupania,57.8,2,-21.72583333,-48.01861111,30,Cupania,Myiodynastes_luteiventris,12,43.31326531
Myiodynastes,Doliocarpus,9.69,2,-21.72583333,-48.01861111,30,Doliocarpus,Myiodynastes_luteiventris,2,43.31326531
Myiodynastes,Miconia,4.111052632,2,-21.72583333,-48.01861111,30,Miconia,Myiodynastes_luteiventris,2,43.31326531
Myiodynastes,Ocotea,29.855,2,-21.72583333,-48.01861111,30,Ocotea,Myiodynastes_luteiventris,1,43.31326531
Myiodynastes,Nectandra,42.594,3,-29.7167,-53.7,30,Nectandra,Myiodynastes_luteiventris,98,43.31326531
Myiodynastes,Citharexylum,3.6,4,-22.5496,-42.2766,30,Citharexylum,Myiodynastes_luteiventris,4,43.31326531
Myiodynastes,Guarea,44.08,4,-22.5496,-42.2766,30,Guarea,Myiodynastes_luteiventris,7,43.31326531
Myiodynastes,Myrsine,21.24285714,6,-22.45,-43.0167,30,Myrsine,Myiodynastes_luteiventris,6,43.31326531
Myiodynastes,Citharexylum,3.6,7,-22.81611111,-48.39166667,30,Citharexylum,Myiodynastes_luteiventris,9,43.31326531
Myiodynastes,Matayba,27.7,7,-22.81611111,-48.39166667,30,Matayba,Myiodynastes_luteiventris,158,43.31326531
Myiodynastes,Miconia,4.111052632,10,-22.25,-47.98333333,30,Miconia,Myiodynastes_luteiventris,8,43.31326531
Myiodynastes,Alchornea,67.625,13,-26.8812,-49.071,30,Alchornea,Myiodynastes_luteiventris,2,43.31326531
Myiodynastes,Alchornea,67.625,14,-22.4116,-47.5378,30,Alchornea,Myiodynastes_luteiventris,39,43.31326531
Myiodynastes,Casearia,16.35,15,-22.9433,-46.7499,30,Casearia,Myiodynastes_luteiventris,4,43.31326531
Myiodynastes,Erythroxylum,36.01333333,15,-22.9433,-46.7499,30,Erythroxylum,Myiodynastes_luteiventris,11,43.31326531
Myiodynastes,Miconia,4.111052632,16,-21.7496,-43.3174,30,Miconia,Myiodynastes_luteiventris,5,43.31326531
Myiodynastes,Cabralea,71.11666667,21,-22.8213,-47.113,30,Cabralea,Myiodynastes_luteiventris,74,43.31326531
Myiodynastes,Ficus,4.650416667,22,-21.9841,-47.88,30,Ficus,Myiodynastes_luteiventris,6,43.31326531
Myiodynastes,Magnolia,52.6,23,-21.96666667,-47.86666667,30,Magnolia,Myiodynastes_luteiventris,12,43.31326531
Myiodynastes,Miconia,4.111052632,23,-21.96666667,-47.86666667,30,Miconia,Myiodynastes_luteiventris,8,43.31326531
Myiodynastes,Myrsine,21.24285714,23,-21.96666667,-47.86666667,30,Myrsine,Myiodynastes_luteiventris,3,43.31326531
Myiodynastes,Ocotea,29.855,23,-21.96666667,-47.86666667,30,Ocotea,Myiodynastes_luteiventris,3,43.31326531
Myiodynastes,Trichilia,69.55,24,-22.3339,-47,30,Trichilia,Myiodynastes_luteiventris,3,43.31326531
Myiodynastes,Trema,48.8,26,-26.88333333,-49.05,30,Trema,Myiodynastes_luteiventris,1,43.31326531
Myiodynastes,Myrsine,21.24285714,30,-25.25,-50.0833,30,Myrsine,Myiodynastes_luteiventris,2,43.31326531
Myiodynastes,Cupania,57.8,31,-22.45,-44.0167,30,Cupania,Myiodynastes_luteiventris,25,43.31326531
Myiodynastes,Alchornea,67.625,32,-22.4143,-42.6143,30,Alchornea,Myiodynastes_luteiventris,14,43.31326531
Myiodynastes,Alchornea,67.625,35,-23,-44.31666667,30,Alchornea,Myiodynastes_luteiventris,3,43.31326531
Myiodynastes,Aegiphila,8.7,37,-23.55,-45.06667,30,Aegiphila,Myiodynastes_luteiventris,3,43.31326531
Myiodynastes,Myrsine,21.24285714,37,-23.55,-45.06667,30,Myrsine,Myiodynastes_luteiventris,1,43.31326531
Myiodynastes,Casearia,16.35,39,-22.4833,-47.5923,30,Casearia,Myiodynastes_luteiventris,1,43.31326531
Myiodynastes,Trichilia,69.55,39,-22.4833,-47.5923,30,Trichilia,Myiodynastes_luteiventris,17,43.31326531
Myiodynastes,Myrsine,21.24285714,40,-28.25,-52.4,30,Myrsine,Myiodynastes_luteiventris,6,43.31326531
Myiodynastes,Alchornea,67.625,46,-22.7167,-48.5667,30,Alchornea,Myiodynastes_luteiventris,6,43.31326531
Myiodynastes,Myrsine,21.24285714,46,-22.7167,-48.5667,30,Myrsine,Myiodynastes_luteiventris,22,43.31326531
Myiodynastes,Matayba,27.7,49,-20.500477,-54.61507,30,Matayba,Myiodynastes_luteiventris,2,43.31326531
Myiodynastes,Clusia,51.182,52,-25.1336,-47.9516,30,Clusia,Myiodynastes_luteiventris,7,43.31326531
Myiodynastes,Cabralea,71.11666667,53,-24.2833,-48.4167,30,Cabralea,Myiodynastes_luteiventris,88,43.31326531
Myiodynastes,Schefflera,23.1,58,-4.266666667,-55.98333333,30,Schefflera,Myiodynastes_luteiventris,3,43.31326531
Myiodynastes,Miconia,4.111052632,60,-22.17539167,-47.873925,30,Miconia,Myiodynastes_luteiventris,3,43.31326531
Myiodynastes,Trichilia,69.55,62,10.4272,-85.0934,30,Trichilia,Myiodynastes_luteiventris,18,43.31326531
Myiodynastes,Casearia,16.35,64,10.838,-85.7071,30,Casearia,Myiodynastes_luteiventris,280,43.31326531
Myiodynastes,Tabernaemontana,63.9,66,10.6267,-85.4436,30,Tabernaemontana,Myiodynastes_luteiventris,2,43.31326531
Myiodynastes,Guarea,44.08,67,-11.88805556,-71.4075,30,Guarea,Myiodynastes_luteiventris,60,43.31326531
Myiophagis,Xylopia,44.1,1,-15.9519,-47.9701,20,Xylopia,Myiopagis_viridicata,3,11.34333333
Myiophagis,Schefflera,23.1,58,-4.266666667,-55.98333333,20,Schefflera,Myiopagis_viridicata,1,11.34333333
Myiophagis,Trichilia,69.55,62,10.4272,-85.0934,20,Trichilia,Myiopagis_viridicata,5,11.34333333
Myiophobus,Cordia,5.02,8,-19.7667,-40.0033,20,Cordia,Myiophobus_fasciatus,1,9.9
Myiophobus,Dendropanax,24,21,-22.8213,-47.113,20,Dendropanax,Myiophobus_fasciatus,1,9.9
Myiophobus,Miconia,4.111052632,50,-18.98916667,-48.30166667,20,Miconia,Myiophobus_fasciatus,2,9.9
Myiozetetes,Amaioua,10.325,2,-21.72583333,-48.01861111,38,Amaioua,Myiozetetes_similis,3,27.49453125
Myiozetetes,Byrsonima,6.158888889,2,-21.72583333,-48.01861111,38,Byrsonima,Myiozetetes_similis,6,27.49453125
Myiozetetes,Myrcia,6.510555556,2,-21.72583333,-48.01861111,38,Myrcia,Myiozetetes_similis,2,27.49453125
Myiozetetes,Ocotea,29.855,2,-21.72583333,-48.01861111,38,Ocotea,Myiozetetes_similis,1,27.49453125
Myiozetetes,Ouratea,9.9,2,-21.72583333,-48.01861111,38,Ouratea,Myiozetetes_similis,2,27.49453125
Myiozetetes,Tabernaemontana,63.9,2,-21.72583333,-48.01861111,38,Tabernaemontana,Myiozetetes_similis,1,27.49453125
Myiozetetes,Aegiphila,8.7,4,-22.5496,-42.2766,38,Aegiphila,Myiozetetes_similis,5,27.49453125
Myiozetetes,Citharexylum,3.6,4,-22.5496,-42.2766,38,Citharexylum,Myiozetetes_similis,4,27.49453125
Myiozetetes,Cupania,57.8,4,-22.5496,-42.2766,38,Cupania,Myiozetetes_similis,6,27.49453125
Myiozetetes,Guarea,44.08,4,-22.5496,-42.2766,38,Guarea,Myiozetetes_similis,5,27.49453125
Myiozetetes,Miconia,4.111052632,4,-22.5496,-42.2766,38,Miconia,Myiozetetes_similis,5,27.49453125
Myiozetetes,Myrcia,6.510555556,4,-22.5496,-42.2766,38,Myrcia,Myiozetetes_similis,4,27.49453125
Myiozetetes,Myrsine,21.24285714,4,-22.5496,-42.2766,38,Myrsine,Myiozetetes_similis,1,27.49453125
Myiozetetes,Trema,48.8,4,-22.5496,-42.2766,38,Trema,Myiozetetes_similis,3,27.49453125
Myiozetetes,Cordia,5.02,8,-19.7667,-40.0033,38,Cordia,Myiozetetes_similis,7,27.49453125
Myiozetetes,Myrsine,21.24285714,8,-19.7667,-40.0033,38,Myrsine,Myiozetetes_similis,15,27.49453125
Myiozetetes,Cecropia,3.928571429,11,-18.51666667,-39.73333333,38,Cecropia,Myiozetetes_similis,6,27.49453125
Myiozetetes,Alchornea,67.625,14,-22.4116,-47.5378,38,Alchornea,Myiozetetes_similis,1,27.49453125
Myiozetetes,Casearia,16.35,15,-22.9433,-46.7499,38,Casearia,Myiozetetes_similis,1,27.49453125
Myiozetetes,Erythroxylum,36.01333333,15,-22.9433,-46.7499,38,Erythroxylum,Myiozetetes_similis,11,27.49453125
Myiozetetes,Myrsine,21.24285714,15,-22.9433,-46.7499,38,Myrsine,Myiozetetes_similis,4,27.49453125
Myiozetetes,Persea,42.54,15,-22.9433,-46.7499,38,Persea,Myiozetetes_similis,1,27.49453125
Myiozetetes,Miconia,4.111052632,16,-21.7496,-43.3174,38,Miconia,Myiozetetes_similis,2,27.49453125
Myiozetetes,Citharexylum,3.6,18,-22.8667,-46.9667,38,Citharexylum,Myiozetetes_similis,2,27.49453125
Myiozetetes,Ficus,4.650416667,22,-21.9841,-47.88,38,Ficus,Myiozetetes_similis,18,27.49453125
Myiozetetes,Copaifera,1.65,23,-21.96666667,-47.86666667,38,Copaifera,Myiozetetes_similis,3,27.49453125
Myiozetetes,Magnolia,52.6,23,-21.96666667,-47.86666667,38,Magnolia,Myiozetetes_similis,5,27.49453125
Myiozetetes,Miconia,4.111052632,23,-21.96666667,-47.86666667,38,Miconia,Myiozetetes_similis,1,27.49453125
Myiozetetes,Myrsine,21.24285714,23,-21.96666667,-47.86666667,38,Myrsine,Myiozetetes_similis,2,27.49453125
Myiozetetes,Ocotea,29.855,23,-21.96666667,-47.86666667,38,Ocotea,Myiozetetes_similis,9,27.49453125
Myiozetetes,Trema,48.8,26,-26.88333333,-49.05,38,Trema,Myiozetetes_similis,6,27.49453125
Myiozetetes,Cupania,57.8,31,-22.45,-44.0167,38,Cupania,Myiozetetes_similis,1,27.49453125
Myiozetetes,Miconia,4.111052632,31,-22.45,-44.0167,38,Miconia,Myiozetetes_similis,3,27.49453125
Myiozetetes,Coussapoa,2.3,33,-22.4,-42.95,38,Coussapoa,Myiozetetes_similis,2,27.49453125
Myiozetetes,Alchornea,67.625,35,-23,-44.31666667,38,Alchornea,Myiozetetes_similis,5,27.49453125
Myiozetetes,Copaifera,1.65,36,-21.37611111,-46.00583333,38,Copaifera,Myiozetetes_similis,2,27.49453125
Myiozetetes,Aegiphila,8.7,37,-23.55,-45.06667,38,Aegiphila,Myiozetetes_similis,2,27.49453125
Myiozetetes,Miconia,4.111052632,37,-23.55,-45.06667,38,Miconia,Myiozetetes_similis,1,27.49453125
Myiozetetes,Myrsine,21.24285714,37,-23.55,-45.06667,38,Myrsine,Myiozetetes_similis,1,27.49453125
Myiozetetes,Schinus,5.47,37,-23.55,-45.06667,38,Schinus,Myiozetetes_similis,6,27.49453125
Myiozetetes,Acnistus,0.04,39,-22.4833,-47.5923,38,Acnistus,Myiozetetes_similis,1,27.49453125
Myiozetetes,Casearia,16.35,39,-22.4833,-47.5923,38,Casearia,Myiozetetes_similis,4,27.49453125
Myiozetetes,Trema,48.8,39,-22.4833,-47.5923,38,Trema,Myiozetetes_similis,3,27.49453125
Myiozetetes,Trichilia,69.55,39,-22.4833,-47.5923,38,Trichilia,Myiozetetes_similis,22,27.49453125
Myiozetetes,Trema,48.8,42,-15.63055556,-56.05972222,38,Trema,Myiozetetes_similis,6,27.49453125
Myiozetetes,Cupania,57.8,45,-12.93,-38.4,38,Cupania,Myiozetetes_similis,1,27.49453125
Myiozetetes,Miconia,4.111052632,45,-12.93,-38.4,38,Miconia,Myiozetetes_similis,18,27.49453125
Myiozetetes,Pera,68.1,45,-12.93,-38.4,38,Pera,Myiozetetes_similis,8,27.49453125
Myiozetetes,Miconia,4.111052632,47,-22.76527778,-53.25833333,38,Miconia,Myiozetetes_similis,32,27.49453125
Myiozetetes,Miconia,4.111052632,50,-18.98916667,-48.30166667,38,Miconia,Myiozetetes_similis,5,27.49453125
Myiozetetes,Clusia,51.182,52,-25.1336,-47.9516,38,Clusia,Myiozetetes_similis,2,27.49453125
Myiozetetes,Eugenia,5.905652174,52,-25.1336,-47.9516,38,Eugenia,Myiozetetes_similis,2,27.49453125
Myiozetetes,Cabralea,71.11666667,53,-24.2833,-48.4167,38,Cabralea,Myiozetetes_similis,6,27.49453125
Myiozetetes,Schefflera,23.1,57,-12.85,-52.06666667,38,Schefflera,Myiozetetes_similis,9,27.49453125
Myiozetetes,Schefflera,23.1,58,-4.266666667,-55.98333333,38,Schefflera,Myiozetetes_similis,15,27.49453125
Myiozetetes,Miconia,4.111052632,60,-22.17539167,-47.873925,38,Miconia,Myiozetetes_similis,1,27.49453125
Myiozetetes,Trichilia,69.55,62,10.4272,-85.0934,38,Trichilia,Myiozetetes_similis,3,27.49453125
Myiozetetes,Casearia,16.35,63,10.41666667,-83.98333333,38,Casearia,Myiozetetes_similis,404,27.49453125
Myiozetetes,Casearia,16.35,64,10.838,-85.7071,38,Casearia,Myiozetetes_similis,2,27.49453125
Myiozetetes,Guarea,44.08,65,9.1525,-79.8465,38,Guarea,Myiozetetes_similis,10,27.49453125
Myiozetetes,Guarea,44.08,67,-11.88805556,-71.4075,38,Guarea,Myiozetetes_similis,22,27.49453125
Myiozetetes,Cecropia,3.928571429,70,-22.71,-47.61,38,Cecropia,Myiozetetes_similis,1,27.49453125
Myiozetetes,Schinus,5.47,70,-22.71,-47.61,38,Schinus,Myiozetetes_similis,14,27.49453125
Myiozetetes,Trema,48.8,70,-22.71,-47.61,38,Trema,Myiozetetes_similis,4,27.49453125
Nemosia,Miconia,4.111052632,1,-15.9519,-47.9701,0,Miconia,Nemosia_pileata,3,16
Nemosia,Cupania,57.8,2,-21.72583333,-48.01861111,0,Cupania,Nemosia_pileata,5,16
Nemosia,Pera,68.1,2,-21.72583333,-48.01861111,0,Pera,Nemosia_pileata,5,16
Nemosia,Tabernaemontana,63.9,2,-21.72583333,-48.01861111,0,Tabernaemontana,Nemosia_pileata,4,16
Nemosia,Citharexylum,3.6,4,-22.5496,-42.2766,0,Citharexylum,Nemosia_pileata,2,16
Nemosia,Cupania,57.8,4,-22.5496,-42.2766,0,Cupania,Nemosia_pileata,2,16
